Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
1411710,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410657,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 65",29.8406,-87.7468,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Artificial Reef , Depth = 109 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410644,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 65",29.8406,-87.7468,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Artificial Reef , Depth = 109 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410428,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 65",29.8406,-87.7468,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Artificial Reef , Depth = 109 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411523,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411746,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412302,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412293,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 65",29.8406,-87.7468,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Artificial Reef , Depth = 109 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411586,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411389,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411249,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411256,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410683,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410869,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411641,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411576,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411375,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411402,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411403,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411428,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411429,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411442,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411562,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411290,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411311,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411335,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.9247,-87.4733,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,31.0,established,"Habitat = Natural Bottom , Depth = 128 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411550,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411548,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411509,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411481,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412240,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412253,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412280,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412319,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411521,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411587,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Trysler Grounds",29.7,-87.4,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,26.0,established,"Habitat = Natural Bottom , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411759,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411718,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.79,-87.54,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411642,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.79,-87.54,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411308,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.79,-87.54,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
